speech_id,date,speaker,party_ref,temporal_grammar_code,symbolic_work_code,temporal_grammar_sentences_n,symbolic_work_sentences_n,temporal_grammar_sentences,symbolic_work_sentences,temporal_grammar_sentences_en,symbolic_work_sentences_en
nl.proc.ob.d.h-tk-20212022-2-2.1.80.1,2021-09-22,Wilders,nl.p.pvv,TG4,SW2,2,2,"Van Zwarte Piet tot het woord """"blank"""", van de VOC tot de gouden koets: alles willen ze verbieden. || Wij zijn trots op onze Gouden Eeuw, op onze nationale helden als Piet Hein, en niemand, maar dan ook helemaal niemand, neemt dat van ons af.","Nooit zullen wij ons aanpassen aan jullie zelfhaat, nooit! || Niets mag meer van ze.","From Black Pete to the word ""white,"" from the Dutch East India Company to the Golden Coach: they want to ban everything. || We are proud of our Golden Age, of our national heroes like Piet Hein, and no one, absolutely no one, can take that away from us.","We will never adapt to your self-hatred, never! || Nothing is allowed from them anymore."
nl.proc.ob.d.h-tk-20212022-3-5.1.416.1,2021-09-23,Jetten,nl.p.d66,TG1,SW4,2,2,"Het is ook niet zo heel lang geleden dat de Nederlandse Staat en de VOC, waar wij de rechtsopvolger van zijn, handelden in mensen en tot slaaf gemaakte mensen aan het werk zetten en mishandelden of vermoordden als ze even niet deden wat wij als slavenhouders dan van hen wilden. || Ja, het is wat langer geleden dan de Tweede Wereldoorlog, maar het is ook niet zo heel lang geleden.","Voor de Nederlanders die elke dag als ze in de spiegel kijken eerst hun zwarte huidskleur zien en weten dat ze daardoor minder kansen hebben in het leven, voor hen kunnen die excuses belangrijk zijn. || Het is ook niet zo heel lang geleden dat de Nederlandse Staat en de VOC, waar wij de rechtsopvolger van zijn, handelden in mensen en tot slaaf gemaakte mensen aan het werk zetten en mishandelden of vermoordden als ze even niet deden wat wij als slavenhouders dan van hen wilden.","It wasn't that long ago that the Dutch State and the VOC, of which we are the legal successor, traded in people and forced enslaved individuals to work, mistreating or murdering them if they didn't do what we, as slaveholders, wanted. || Yes, it was longer ago than World War II, but it wasn't that long ago either.","For the Dutch people who see their black skin first when they look in the mirror every day and know that it gives them fewer opportunities in life, those excuses can be important. || It wasn't that long ago that the Dutch State and the VOC, of which we are the legal successor, traded in people and forced enslaved individuals to work, mistreating or murdering them if they didn't do what we, as slaveholders, wanted."
nl.proc.ob.d.h-tk-20212022-8-8.1.37.1,2021-10-06,Martin Bosma,nl.p.pvv,TG4,SW3,4,2,"Musea vallen onze helden aan, zoals Michiel de Ruyter. || Ik spreek op straat veel mensen die zeggen: geweldig, PVV! || Vaak zeggen ze: op mijn werk mag niemand het weten hoor, maar ik stem op jullie; || Het is misschien in een laatje, maar dan moet je zeggen: hé, het laatje van de PVV is leeg.","Musea vallen onze helden aan, zoals Michiel de Ruyter. || Alles dient de staatsideologie te verkondigen.","Museums attack our heroes, like Michiel de Ruyter. || I speak to many people on the street who say: great, PVV! || They often say: no one at my work should know, but I vote for you. || It might be in a drawer, but then you have to say: hey, the drawer of the PVV is empty.","Museums attack our heroes, like Michiel de Ruyter. || Everything must promote the state ideology."
nl.proc.ob.d.h-tk-20212022-14-3.1.7.1,2021-10-27,Martin Bosma,nl.p.pvv,TG4,SW2,2,4,"Onze kinderen leren daar bijvoorbeeld dat Michiel de Ruyter van zijn voetstuk is gevallen. || Musea schaffen de term """"Gouden Eeuw"""" af.","Onze kinderen leren daar bijvoorbeeld dat Michiel de Ruyter van zijn voetstuk is gevallen. || Wat maakt 10 centimeter meer of minder nou eigenlijk nog uit? || D66-minister Van Engelshoven kondigt aan met Johan Derksen, een journalist, te gaan praten omdat hij een grap over homo's maakt die zij niet leuk vindt. || Het maakt allemaal duidelijk: wie de sekte uitdaagt, wordt gesloopt door de rechter.","Our children learn there, for example, that Michiel de Ruyter has fallen from his pedestal. || Museums are abolishing the term ""Golden Age.""","Our children learn there, for example, that Michiel de Ruyter has fallen from his pedestal. || What does 10 centimeters more or less actually matter? || D66 minister Van Engelshoven announces that she will talk to journalist Johan Derksen because he made a joke about gay people that she does not find funny. || It all becomes clear: anyone who challenges the sect is crushed by the court."
nl.proc.ob.d.h-tk-20212022-26-6.1.193.1,2021-11-24,Valstar,nl.p.vvd,TG1,SW1,2,2,"Hoewel Nederland zich in de nadagen van de Gouden Eeuw bevond en de groei van de economie verder afzwakte, bleven drommen jonge, ongetrouwde Duitsers naar Nederland komen. || Al vanaf de zeventiende eeuw met tienduizenden per jaar, puur en eenvoudig om werkervaring op te doen in de ambachten, op het platteland of in de scheepvaart.",Migranten hoeven dan niet via die levensgevaarlijke smokkelroutes naar Europa te komen. || Met bijna 60% is arbeidsmigratie nog steeds de grootste vorm van emigratie naar ons land.,"Although the Netherlands was in the twilight of its Golden Age and the growth of the economy was further slowing down, crowds of young, unmarried Germans continued to come to the Netherlands. || Since the seventeenth century, tens of thousands each year, purely and simply to gain work experience in trades, in agriculture, or in shipping.","Migrants will not have to take those life-threatening smuggling routes to get to Europe. || With nearly 60%, labor migration is still the largest form of immigration to our country."
nl.proc.ob.d.h-tk-20212022-38-6.1.124.1,2022-01-18,Wilders,nl.p.pvv,TG4,SW2,2,2,"Je hebt in Nederland inmiddels al een probleem als je opkomt voor onze eigen cultuur, voor onze historische nationale helden als Michiel de Ruyter en voor Zwarte Piet, als je je uitspreekt, zoals ik net deed, tegen hoofddoekjes en boerka's, zoals ook die dappere Erica Meiland deed, of als je je verzet tegen het verwijderen van straatnamen of het introduceren van genderneutrale toiletten of lhtbq+-zebrapaden. || De prijs die je voor dit alles betaalt, alleen maar als je er kritiek op hebt, is dat je wordt verketterd en gecanceld door al die woke gestoorden.","Rutte en Kaag creëren hier een paradijs voor linkse gekkies en buitenlanders, maar maken ons land voor gewone Nederlanders een hel. || 000 woningen per jaar erbij willen bouwen, maar als je ieder jaar net zo veel immigranten toelaat, dan schieten we daar natuurlijk niet zo veel mee op.","In the Netherlands, you already have a problem if you stand up for our own culture, for our historical national heroes like Michiel de Ruyter and for Zwarte Piet, if you speak out, as I just did, against headscarves and burqas, as the brave Erica Meiland also did, or if you oppose the removal of street names or the introduction of gender-neutral toilets or LGBTQ+ crosswalks. || The price you pay for all of this, only if you criticize it, is that you are vilified and canceled by all those woke crazies.","Rutte and Kaag are creating a paradise here for leftist crazies and foreigners, but turning our country into a hell for ordinary Dutch people. || We want to build 000 homes per year, but if you allow the same number of immigrants each year, then we won't make much progress with that."
nl.proc.ob.d.h-tk-20212022-50-21.1.180.1,2022-02-15,Martin Bosma,nl.p.pvv,TG4,SW2,2,2,Pak musea aan als die onze nationale helden belachelijk proberen te maken. || Handen af van Michiel de Ruyter en Willem van Oranje.,Pak musea aan als die onze nationale helden belachelijk proberen te maken. || Handen af van Michiel de Ruyter en Willem van Oranje.,Address museums when they try to ridicule our national heroes. || Hands off Michiel de Ruyter and William of Orange.,Address museums when they try to ridicule our national heroes. || Hands off Michiel de Ruyter and William of Orange.
nl.proc.ob.d.h-tk-20222023-2-2.1.72.1,2022-09-21,Wilders,nl.p.pvv,TG1,SW2,2,2,"Het jaar 1672 was het grote Rampjaar en het dieptepunt in de Nederlandse geschiedenis. || Toen, in 1672, kwam de ellende van buiten.","Nu, in 2022, komt de ellende van binnen, want daar, in vak-K, zitten ze: degenen die Nederland nu op een radeloze manier in diepe ellende storten en het volk reddeloos achterlaten. || Premier Rutte heeft Nederland van de ene in de andere crisis gestort: een asielcrisis, een koopkrachtcrisis, een stikstofcrisis, een toeslagencrisis, een energiecrisis, een wooncrisis, een zorgcrisis en nog een asielcrisis.","The year 1672 was the Great Disaster Year and the low point in Dutch history. || Then, in 1672, the misery came from outside.","Now, in 2022, the misery comes from within, because there, in section K, they sit: those who are now plunging the Netherlands into deep despair in a desperate manner and leaving the people hopeless. || Prime Minister Rutte has plunged the Netherlands from one crisis into another: an asylum crisis, a purchasing power crisis, a nitrogen crisis, a benefits crisis, an energy crisis, a housing crisis, a healthcare crisis, and yet another asylum crisis."
nl.proc.ob.d.h-tk-20222023-2-5.1.559.1,2022-09-21,Gündoğan,nl.p.lid gündoğan,TG2,SW2,2,2,"De vrijheid van meningsuiting mocht volgens hem om twee redenen worden beknot. || Maar vandaag de dag vraag je je af waar die Verlichting toch is gebleven: de letterlijke verlichting, die onder druk staat doordat mensen energierekeningen vrezen, maar ook de figuurlijke Verlichting, waarin de rede voor en boven alles wordt gesteld.","Wij allen horen, zoals vastgelegd in de Grondwet, het algemeen belang te dienen en niet de eigen achterban, maar opnieuw durfde de VVD bij monde van mevrouw Yeşilgöz zich neer te zetten als het redelijke midden tussen extreemrechts en woke in. || De VVD is de partij die jaar in, jaar uit de rechtsstaat molesteert, want hoe kun je vrij zijn in een land waar rekeningen je achtervolgen?","According to him, freedom of speech could be restricted for two reasons. || But nowadays you wonder where that Enlightenment has gone: the literal enlightenment, which is under pressure because people fear energy bills, but also the figurative Enlightenment, in which reason is prioritized above all else.","We all, as stated in the Constitution, are to serve the common good and not our own supporters, yet once again the VVD, through Ms. Yeşilgöz, dared to position itself as the reasonable middle ground between the far right and the woke. || The VVD is the party that undermines the rule of law year in and year out, because how can you be free in a country where debts haunt you?"
nl.proc.ob.d.h-tk-20222023-3-7.1.446.1,2022-09-22,Segers,nl.p.christenunie,TG1,SW4,2,2,"Hij kon geen Nederlands lezen, maar die bijbel was hem zo dierbaar dat hij iedere keer zijn hand op die bijbel legde, een statenbijbel. || Wat je ook gelooft, wat je overtuiging ook is: ik hoop dat de woorden van weleer, van heel lang geleden, die resoneerden in het leven van Franklin Roosevelt, ook ons aanmoedigen om te streven naar gerechtigheid en barmhartigheid en om zelf ook steeds vredestichters te zijn.","Gelukkig wie hongeren en dorsten naar gerechtigheid, want zij zullen verzadigd worden. || Wat je ook gelooft, wat je overtuiging ook is: ik hoop dat de woorden van weleer, van heel lang geleden, die resoneerden in het leven van Franklin Roosevelt, ook ons aanmoedigen om te streven naar gerechtigheid en barmhartigheid en om zelf ook steeds vredestichters te zijn.","He couldn't read Dutch, but that Bible was so dear to him that he placed his hand on it every time, a States Bible. || Whatever you believe, whatever your conviction is: I hope that the words of old, from long ago, which resonated in the life of Franklin Roosevelt, will also encourage us to strive for justice and compassion and to always be peacemakers ourselves.","Blessed are those who hunger and thirst for righteousness, for they shall be satisfied. || Whatever you believe, whatever your conviction is: I hope that the words of old, from long ago, which resonated in the life of Franklin Roosevelt, will also encourage us to strive for justice and compassion and to always be peacemakers ourselves."
